n_clicks,n_visits,amount_spent,amount_discount,days_since_registration
379,60,647.7531347767743,21.79303219769389,220
389,108,640.8524024243488,17.836661259549455,0
430,59,632.5194744264629,81.6099995306704,35
90,83,5226.740585615537,62.27391461063996,218
357,53,899.9144409796321,349.45153263439664,226
437,99,534.6943021496613,44.64537729617811,171
400,98,539.3696158937347,51.60187838916704,249
466,110,498.8827541866124,184.6524190651092,252
287,116,226.9452983027724,40.36046013828791,211
685,100,533.5279234227124,154.455562436524,214
309,103,3902.530399317101,63.64446660442467,306
333,144,689.8597509129636,17.4725599777287,297
353,104,478.1726613325309,5.818847614932675,12
130,84,629.8182268684288,34.54003472439296,273
299,54,901.9449989970852,244.63364457845688,233
360,119,367.0390966375887,73.10509331992108,106
120,94,3892.536209940751,75.18194398669755,281
215,83,1572.041744591042,532.7394723515811,260
333,41,368.27550269682354,126.11671490978412,358
326,76,3559.095503642048,103.0915863531993,0
281,110,937.310283389681,43.43999948754892,183
342,74,552.8889928222111,142.9986084012501,244
372,45,511.2936847627393,110.12774650563593,183
205,55,3326.233099654838,35.514665540027515,219
63,58,3209.466278917564,18.288483582806503,149
370,55,935.7920233539384,29.020541213197568,136
492,82,1484.620749170339,2.2531944755289786,302
463,85,73.56063438862653,23.296149550158816,274
621,109,890.9522594519726,11.701919892942303,63
305,40,3115.913056760556,50.82373685424663,139
362,139,3215.744604926298,116.62322139097822,45
321,75,328.8263504511969,20.60217846271592,0
366,95,309.6082828873585,50.32990424318244,356
172,83,593.2206500865292,25.760759710415403,116
494,90,1262.5550040027522,91.57354679183344,256
699,86,1100.025938563101,365.7097677717582,230
219,93,4441.339620731569,18.33654985256926,143
408,98,1157.3786280174747,431.0210397619043,208
350,50,225.51884703935912,73.24331215044988,201
458,39,2602.390956636616,90.65285608147622,194
491,101,17.59894857844344,2.4546865319523583,245
252,86,1701.1059031602708,65.67561861572374,271
319,96,893.2635605562947,17.451376940334836,181
524,112,651.4229387710517,88.67622544914562,86
288,93,489.6212345565123,90.94622778357356,253
350,112,473.6908962412515,3.2947556883430043,276
420,71,387.72663269444587,89.25083667751231,316
592,97,719.0904873975128,58.57672024127149,79
224,92,584.062158373663,102.75305977455268,198
419,137,210.9498458496081,53.36194853756955,123
212,48,3351.477137861251,161.32881223423487,213
138,77,3548.0439233464635,85.89335923078049,358
260,37,967.1172127514164,31.147579890143625,173
395,113,1404.1526614899735,302.3643312640525,133
167,53,3822.022965635588,140.86685074283366,197
50,51,4426.69400121722,40.79229441474786,100
417,53,3625.881387103803,54.37542098714246,162
223,59,4056.3352759096174,11.401122385677668,82
270,55,3887.834856301041,55.88980312705484,247
407,64,279.7074710002274,20.53756671986671,320
324,59,584.6818004655053,24.205242697908904,414
360,84,2997.3557749892607,125.34620795391814,90
378,136,747.0238884754488,127.37680806924034,256
364,17,2601.3149644565547,91.15117124825258,70
431,98,437.5705064777218,53.28618966741697,100
139,45,799.1524083766399,71.84707409294062,182
419,64,929.1663989015476,339.7808355807449,195
264,95,3762.14334266118,152.9030935571343,120
557,51,803.356192452309,316.9717618582433,300
274,148,3622.0606101946983,12.45154081249521,275
432,30,621.4855178130841,129.72467294232078,283
351,65,6567.402266554207,61.80982877008572,181
201,51,3540.328431953196,28.91642014558832,186
677,101,802.9436006319122,197.9390196427217,120
506,67,4264.200658914244,26.8890520386204,196
301,115,2880.3638366974565,140.0521310210455,269
331,75,860.5989127067145,221.40752734177636,168
315,24,4157.14237949521,95.17783612280564,161
159,27,4612.213645813709,74.27221403516658,206
452,100,851.2371607075537,42.25434898891322,342
436,84,1689.5661530770865,64.3903847597426,102
269,51,3076.7822934890205,143.51153955748134,211
495,86,1090.3655076230896,371.064633513148,46
367,49,305.6688858150793,72.96180132339678,334
305,42,2540.8965050344077,26.802632887186164,297
159,57,112.86949438512666,42.83991569349595,402
187,136,821.8228465849388,210.18641517330823,261
227,81,4004.9430888565744,156.20240975834068,349
456,37,3026.641402340034,7.593139632767429,192
225,47,2021.5341274119244,19.40908969848691,192
226,77,284.9689291599997,1.9256325218601056,184
113,65,3553.0628695847136,173.31874772255446,270
472,71,472.530273239158,32.72280442934412,219
243,84,3961.968781545775,137.3570080718373,79
496,75,298.35960233032745,43.5009451327194,192
280,18,1516.9960356837155,73.09533054426836,217
215,59,2646.201443660879,27.09742152548837,238
323,78,1179.6238201488743,54.719548288861496,187
316,105,3199.123714574077,138.0357297830295,239
190,65,3086.4347326910647,99.73967136617,245
446,74,454.8038651157364,50.76707706468154,50
336,64,374.6233218915979,30.70652992399621,183
444,94,492.26009331087664,188.29129682013712,314
337,30,996.2250383478482,27.9726487566154,244
180,76,2876.439145340087,7.585738433967352,261
528,158,511.64337275620886,158.57871554413492,187
162,28,4018.7953022848055,52.728277535769465,60
333,36,3582.784595706811,56.52437095571281,0
238,124,485.6115117586272,153.25994191058405,17
542,87,365.7556208751263,73.33260881138192,290
80,115,2826.1913115631114,39.83776035795562,98
344,31,411.4542881067733,116.40382921689464,131
174,115,1004.9473377613776,222.30956359945677,345
289,89,2468.4948914706883,83.5113092252696,77
376,98,750.7464970866306,100.67445532315917,0
435,85,756.1796643326903,120.94600554774686,83
377,101,341.8547779851494,42.346312229073085,358
493,54,569.3600825277896,10.888684470154118,77
187,124,3778.527129001023,109.90252865412228,263
468,78,288.1885182207061,29.37129258086704,46
531,122,579.1864899179012,131.8159026890572,197
202,44,3762.826803105393,168.49105727175814,305
265,100,3192.815456827316,83.86221372459815,158
267,64,392.8566865300735,19.365425335986096,18
695,73,712.1511435005009,220.06223025583736,328
127,91,2735.6420620260515,46.95394333736343,271
206,60,3244.347148797084,101.14338394025684,325
346,82,2289.1499591718166,46.3516912629035,80
230,83,1130.9372198511332,409.8313864894468,404
568,112,410.2594751069595,87.56617646625403,130
406,61,2732.2776226874803,30.76012139832923,390
165,97,530.1623998843658,36.07370912174755,193
289,99,600.7506900951367,118.21340973529466,189
502,56,651.8526931849063,43.83123992870259,213
565,117,296.4174160455225,32.21921155854947,18
373,83,648.3347876568533,179.98290968231618,187
392,106,658.0058338794944,38.52648863329375,276
514,138,928.8353806227552,52.27315502943046,186
307,82,902.9866490121242,159.46987785557792,98
451,82,458.09469981871376,136.74421094034813,107
322,105,411.9497037325569,138.8034516550783,224
558,105,850.6748329019182,169.64811413220502,88
229,77,640.2984300803624,150.77535373999828,270
142,73,929.8461075999244,191.29778977996276,82
356,128,318.3020411312496,93.43616160719807,172
423,44,2388.898542564447,54.74919239831359,79
563,107,504.15297882819925,18.04431732852647,207
557,71,480.4691521953663,30.973672195258857,187
173,71,3751.661892092176,108.15009339381794,307
176,45,3220.626116954037,53.5798620964886,98
300,40,3109.2655359721484,69.81521734725754,33
307,104,4049.4019398425226,105.14529124852932,168
564,70,1158.4119213954666,334.3070614610835,327
372,57,1193.7859216504391,329.1698101084356,314
336,106,276.62824165452395,96.63946096200624,160
494,71,617.2806678015723,219.28473973090647,270
251,139,1023.7142013278104,358.3766316952858,61
368,91,3386.593028295741,2.4039111663601247,197
484,78,428.0907221363336,138.2184682879297,157
304,70,2519.975520420775,64.31735175719028,191
567,48,540.9028055357055,52.26047402202317,214
285,91,521.9377495923175,73.72984559438711,215
235,90,669.2091955003303,74.19137256602052,137
367,120,460.1367653418208,103.99417941804404,497
215,75,1940.9941781869263,80.97097856332896,261
560,128,643.1293929325756,210.0197496585808,215
534,112,248.19153310210805,88.80503953162503,264
130,58,348.41175640103666,91.63146400348708,127
323,118,363.7296390821713,93.51011149100874,369
366,94,638.1278246528393,64.8982130372707,352
307,16,2604.407360302292,105.69036851201754,218
192,118,667.3251623832348,96.4265624772763,166
192,98,665.8924759851044,86.45379480139722,257
455,89,327.6393574567772,29.37906428519109,169
579,44,496.5450742780379,17.815897638260633,217
282,66,3106.6955614919902,52.24271981027829,118
163,62,268.5821084706976,57.72987091616922,279
130,98,854.7427817796573,119.01286264079728,267
248,58,4236.523991984614,34.198849766443466,122
363,132,322.49080582841526,67.12276379503119,248
502,65,389.72261034944194,90.3895717970379,185
199,67,3382.44413189217,146.79462975189492,132
475,122,704.0092885504992,99.25482963417473,265
228,80,614.4566264243706,218.2747502705644,400
299,65,3712.4573919107615,36.47247464453559,176
150,30,662.9746601950472,31.637039564359306,239
463,53,1194.4572801248007,31.12145957507134,320
350,49,4531.711830070762,226.31208815134545,228
359,56,2835.06520901298,18.40765504436831,147
430,63,2067.602678519007,72.78286585700685,91
394,62,656.0500418282855,246.7662370014759,238
257,44,4675.436484996623,197.30189359083585,96
448,99,239.52275349796503,94.41387028162144,179
354,116,482.72308214257794,152.62067432263458,224
282,120,834.517256494294,118.35718612760392,282
440,64,262.165807266378,10.241907653707962,241
123,51,2587.283981643669,101.13432103987849,328
553,127,737.1526593471093,291.54694506483287,415
203,93,1022.1714410303292,142.8689483897578,114
231,165,3328.6281992022546,148.31370194917804,157
367,74,3087.55764861364,52.63698748039058,113
557,56,1009.6568941218565,96.40236523870338,202
380,116,3035.2045639723437,88.3350959270112,245
195,89,368.65950982991166,139.36497352571257,293
384,78,805.3983691631236,83.07523212546201,273
278,42,691.6693153071153,9.67835540123122,200
318,113,1777.2617255350938,53.11189694771339,146
603,120,391.2190792647856,96.00403093581303,300
50,70,3360.603290127394,77.34916610656481,98
404,122,423.1658044080922,33.012049967581675,83
312,45,3984.89097383886,1.958086276513724,225
300,131,484.4889592721338,46.264589452441456,401
358,121,789.5826713226553,261.52714302363506,110
295,13,1722.0377716964,59.55180313713252,169
356,97,668.7284268637094,5.638894754249428,289
415,87,623.6708493433691,31.73340045894763,252
288,144,2993.3219973061173,89.47159383403111,208
646,111,445.56249015010303,145.16567941093615,350
316,75,511.9980406083788,100.914587732065,253
454,64,478.7263202408314,54.71486214978098,336
273,62,4320.58482432126,17.59497960004027,3
434,72,454.2628210774561,152.87004205931146,472
294,85,545.1592702780898,9.07215533487843,246
212,48,551.4857051458185,151.00658774156972,164
354,80,510.1041673005562,62.79372436255234,329
353,54,2703.137571177292,94.72681992846503,155
270,10,2728.104879227343,124.5693181496867,99
259,126,1036.1004522221856,161.7128872491588,365
140,60,4334.407469977102,126.41456469107018,431
350,44,1351.0824434957583,47.50927576498419,191
283,75,3780.396998852944,148.09733644900513,251
608,65,818.7935449614837,160.26437051382362,178
407,148,837.2163055621219,158.63277590158344,290
400,138,872.466637978785,218.9278683386825,199
241,26,1985.9542055621555,5.129457280502376,220
466,69,863.4547244910914,249.616913098488,136
442,103,172.16588485706862,19.45466488676601,319
485,68,329.5890855473263,10.605280318197988,156
257,74,1008.6194870782432,146.80674239111053,420
461,113,700.2472865619465,121.48670924166645,334
137,42,4119.427613527852,72.80536140083832,255
249,35,4653.7381319438655,125.27004485395592,177
349,56,3704.527774720906,57.46376126653401,232
275,132,177.88544070031634,16.44738515494705,237
382,27,3644.494621281114,142.40171896008212,58
130,90,858.5894268259459,72.34323317492172,275
526,60,892.912101893845,27.0176203211371,229
487,94,839.8811355906232,42.12134382554792,161
202,64,1783.0315285933689,82.92569417521868,281
110,74,1792.8948491318267,56.32801552606146,126
206,66,479.962624584377,25.298040613939584,208
502,30,1035.0261126527255,317.9734582070941,112
313,101,3404.381824230682,19.150180636695858,111
363,139,811.189741538588,14.572049146218427,360
255,94,860.2060136756633,320.24637022040423,209
195,95,1784.650927631228,81.65656528397675,321
254,86,800.0,12.513367900968802,224
267,86,1706.8459338126631,33.36179102301735,259
555,66,829.031454416843,234.2941154627647,247
225,103,1110.469821015857,299.2719038241571,199
299,97,296.09114651314866,61.11923185849385,199
332,30,306.2243000986899,121.16763040623108,105
456,136,257.62913494658164,1.5885369641203084,240
374,108,898.6977034286107,327.58242662534246,225
334,107,669.0166834636503,144.35623338195632,124
185,100,2631.747134682805,129.44400702324856,104
224,122,259.0077349598285,46.746276313087066,159
146,83,220.62446562062843,3.551592404758781,376
486,128,466.6700121231249,27.27045945367276,205
130,113,519.4886118123094,158.18873527538025,342
469,110,619.6509804358031,132.83730543730596,219
461,79,667.0577173429166,168.26089905454432,183
261,73,255.34457702121355,56.987674152442345,336
325,70,632.6350091561898,77.60372469842184,264
408,32,5346.336712121893,246.6385791061703,184
409,54,1911.434697715561,72.42202053083138,205
377,52,3601.8071192870416,6.611647060364611,178
152,28,2310.6110529510383,110.99555131326692,295
411,109,4803.960982308532,93.4871508922601,207
482,32,197.06241970663768,42.66169862212328,423
345,83,387.7138389393668,24.90019407307564,170
382,91,672.5222425597727,72.33765037506544,173
245,77,2734.640336358037,2.8726244063890176,74
255,78,4681.3152690537845,90.36130698497196,253
394,81,659.6027572590248,184.42100185395532,0
347,85,3208.5397782586174,85.91546639406407,0
409,114,578.598000449879,31.081582026217447,377
439,61,739.9337402519417,229.13424544336883,223
247,47,800.0,18.865054607810468,273
578,67,916.433344282997,104.05042999627904,277
132,15,3595.609001025267,66.2041700389231,142
267,99,819.8602747367098,322.18782402518764,185
628,107,405.2068873888831,143.95832260479472,386
491,90,460.9747286651712,21.080026604488456,282
390,158,582.0668668823001,16.571862523716803,300
401,77,747.574661445416,253.79750915083923,126
118,63,2119.957579162589,21.103480227728284,323
414,81,478.04192246905177,124.04650189479555,328
323,87,2843.6388093653995,119.96299697649512,302
258,45,2086.511152787778,9.64484741838416,241
453,119,752.5456668442122,244.91685427417812,223
317,90,836.196751693957,322.1413398745874,204
133,118,816.3358562627558,279.7042382959113,147
328,90,522.8420866180707,129.3714104507337,291
327,68,2540.2994996575203,119.77293472807808,92
487,94,773.1579951563184,57.6260868003797,254
172,102,1515.4661672933146,63.56163173312652,203
223,78,430.9840648643092,43.71036523062761,230
391,85,527.8904905101882,164.53357042960403,41
441,77,751.5633072257071,220.99443220440068,77
309,53,2545.7023956422227,38.70672216470234,196
341,80,4097.811120845618,13.070902103270235,408
209,83,553.2536833278549,197.66793403538443,67
351,40,574.8294410195109,110.36335890274464,258
221,80,556.6233849041837,193.12696543314823,70
194,65,3924.807930342504,137.66246182793122,70
481,86,1093.9105188224992,52.83078162146453,270
174,58,565.3739096392762,222.97480490582225,409
369,96,1489.8546033708296,18.115140652214222,2
546,108,651.452864458453,104.7928318642069,153
368,34,4833.946522706251,32.78901387225681,273
274,54,2481.857863819845,91.91108665575864,55
320,76,4048.4502973045696,117.37056097681976,138
348,94,854.0776743638041,24.563075310041494,327
479,116,492.6099333739807,56.070998526322825,161
425,106,678.558197787082,253.0826063938837,98
417,68,872.6437234049906,268.50591264708095,66
453,57,473.5540392445444,123.8418919880042,255
91,13,5058.06169290896,213.4028760826945,113
485,68,707.8947473646348,32.269235201080974,348
332,106,867.1146287295143,186.65281623132307,30
370,122,825.8544993600813,199.07484380250048,159
305,72,3592.631591691006,71.8495813830698,216
478,51,1311.4557277144045,7.370186253402689,271
68,92,2896.095414113797,42.37785431358026,113
375,64,704.47746645424,249.15803237752323,135
169,54,4006.9423294722815,145.46900630996177,147
351,116,1199.926749587406,95.29933607961236,255
368,123,580.5261801764938,204.17631508784447,130
151,68,2107.899050008271,96.02750196635834,225
479,70,958.8892631529416,350.8828867687287,173
465,105,211.50678340952297,64.01062429349692,250
253,34,727.9967431777428,19.0022260633808,405
178,14,2909.051245573031,42.30878375553751,351
174,74,3375.931573354876,81.61282255843409,295
265,116,1034.956055932005,270.2017895625335,227
232,46,1482.74884918402,16.739459930456032,196
331,38,631.9604901161341,170.1112259054175,150
562,156,491.0850408934261,89.36472333500075,329
319,35,2877.340290142762,133.58851232156402,161
388,70,292.72460681163784,33.99088663298922,210
329,42,4543.073742029709,37.76551128921,258
416,79,278.3292139934082,46.16815386390744,270
529,120,95.4814394013498,18.59752008128133,189
481,78,621.7882164538208,193.83284257231423,167
311,89,561.0683326804623,91.3625620356832,247
401,59,729.3264220911306,224.0308587643948,152
198,58,272.31655079064507,52.91482178004207,235
367,30,162.99556760277545,60.680721583346354,68
382,78,486.2694754953758,187.7756234318307,221
360,94,603.279903972957,110.161747503059,165
286,116,378.67342595013537,43.15190276307726,269
130,87,364.53712609271207,49.26411381224867,210
265,109,529.048087362743,87.16560261540275,239
498,93,321.92277417011763,107.62604207057142,175
266,144,815.595788476724,19.948227097571262,183
290,125,402.47701946449774,138.71492929405403,163
323,104,79.60789934054264,31.426131094556123,205
238,60,1373.62581059583,29.903581383021383,153
287,48,897.5251036339668,13.977591867898958,225
416,75,453.79279020481016,175.99392268300585,190
512,78,218.88615863747867,80.7116881013049,9
300,162,422.3657420430905,164.44881052514563,139
59,109,3079.9485767622755,16.063947246355422,191
114,30,3530.0526678903407,119.46973915530714,254
383,85,1244.865979119843,203.29496690640784,124
245,75,2262.873279500344,76.3980909906886,82
433,95,363.1338943451037,0.1917156657219806,174
282,32,4016.429721127591,112.30301625141404,147
412,100,384.393886755335,9.698284569385343,212
130,114,405.2561445723278,80.22638754235724,93
355,30,99.59545689968814,19.86112197696184,275
385,72,115.20709988488323,36.85841272143946,0
235,81,498.3947027704209,79.17548086543256,272
512,36,4610.5949626276815,219.76566123460748,228
378,95,1198.1588817697784,191.14785297809823,194
151,97,336.315899025644,92.89753283221552,70
628,110,848.5509239460049,189.296356401997,398
167,101,430.6639698407653,151.80896811508612,235
327,50,777.5153180345961,119.1050869617713,138
264,70,2613.4443407148938,66.11044596071238,118
238,120,966.512441855986,116.94953655613968,83
333,51,2385.8680706593664,29.107030063682085,243
130,68,796.2071922694442,251.40389663736076,256
166,50,2103.0868088522666,8.093643673614867,412
384,37,635.89779135568,62.68931470411933,83
287,82,924.7061619486929,151.28478977788822,76
218,69,1624.5514926333108,21.188151593999255,288
387,89,312.59342769441366,68.30530313769226,194
293,70,3740.147359563502,31.877745629832077,164
269,60,3146.8949952605108,139.14679537871845,270
353,151,493.5694436523708,157.68646886164606,329
535,102,1172.789115187939,364.8042964899089,196
289,57,3318.752342586054,16.50990826984876,287
316,53,4102.007339050131,67.01426635328163,121
498,105,655.9723315682668,258.594914785064,0
184,71,2053.5452981876524,34.13266353533708,300
177,64,2502.8556908969344,107.44760819829312,199
298,109,123.88987154220254,45.40667053454259,338
319,98,3097.247574921032,79.38481608330945,85
424,122,600.4388564441371,200.5987587369336,344
427,94,436.9580678239371,159.35645894843876,262
574,69,174.87703262345332,59.62295746118432,243
189,67,3468.4280244928123,79.66002039675266,22
426,119,793.9348105626783,244.40494013087675,188
443,75,543.8074915175879,148.666688788246,228
318,114,2361.941434492953,48.55129069380561,249
462,33,592.9333799337737,98.81397243174564,237
216,77,381.8445352041393,151.350569035428,93
545,115,811.9112091751798,170.2128140720977,170
241,63,798.1262807823935,139.76772464984407,203
437,124,925.8926263309056,285.66144223661644,80
255,50,3768.0456449749486,156.29209591668433,289
275,80,2251.9728062636605,103.88392859661384,229
188,129,1072.68136774672,55.39169965541625,206
282,52,1079.3717580589223,223.7256768866176,269
462,100,1328.6930374505853,29.079564883208658,326
426,84,630.0869167521116,185.0204816598362,18
280,126,485.436196681293,36.766495523655664,418
254,39,3814.9067799621375,116.61057146463668,177
728,116,702.4678420343889,124.22546582155906,240
412,87,137.5565685256896,30.31439710154629,298
272,101,4852.320460603655,88.16761673523195,307
230,79,2961.8170533242323,88.94087773882433,314
202,50,4941.999664309206,162.66775725256056,73
358,84,2972.4703453803418,104.1995893828998,339
305,41,218.57664534777737,44.77357711877612,170
281,60,2897.274455210057,76.5905106091319,48
225,98,4308.417537817104,154.60242723553546,259
306,118,735.5113949672032,241.94309408572468,137
417,83,663.4694499582744,200.59976292800084,170
471,56,654.0316402396245,85.28024347194423,250
204,49,1730.201064943717,56.19312473157418,161
251,80,2406.2643516597027,45.35641877055741,219
392,41,504.6508373941367,81.79019519210922,119
356,60,962.6796419107712,133.22426826921856,156
406,84,575.5577480405182,185.5380957325344,82
378,90,2847.698417617849,78.27144788328941,179
141,37,3747.310611252154,109.25391958685924,266
251,156,1164.540815233985,48.61805265391219,182
439,136,626.1832406856648,63.12296105427354,317
249,90,1076.7017276318609,210.39542226287745,186
362,30,123.48922552482526,29.324990060315965,36
262,142,846.2768637329128,111.31351984254066,234
339,89,493.5436280777353,114.38478291807095,92
414,62,3634.212659361343,21.43685467287001,507
380,120,666.9907018656615,84.0907967515713,303
141,113,935.514384633174,301.68829177758494,232
336,80,645.3473235760824,184.74326257887196,335
368,89,422.7515667277571,43.00906820204285,0
520,77,1116.0795926564804,285.14646477305706,178
368,113,1113.5420602588515,67.33007934147206,339
560,123,607.0407966877848,201.42176130262047,250
220,111,2834.938854264221,138.43256428920213,182
424,58,501.4677788013558,72.53034709519326,214
468,57,726.7215248495766,255.67901489583636,376
457,86,840.2296280218773,229.496040813975,167
366,68,488.24715043985856,163.29187778088834,278
258,80,890.685195675651,173.8466583513808,157
266,83,1800.5610148128694,12.85729344957301,190
387,60,381.1099063994527,64.56369086990235,109
329,83,590.2555950174345,206.743724548358,216
330,103,505.2725975348716,139.49783679580054,131
182,124,2955.826254291222,120.6945504279971,212
566,79,256.9321620703499,32.11708108879632,334
137,116,205.6087812623984,1.634993519542231,163
586,102,669.8581835893726,126.65863379626812,117
274,12,1102.590384235664,2.2877276039360046,98
346,126,595.5918740923321,40.37319789725015,340
231,79,2937.7526622101145,63.89826413116222,4
369,75,786.0446341246393,247.4786486973001,313
72,82,1867.6913409997208,41.41036863137822,47
69,53,2133.437872900937,32.345028533308,183
356,70,545.9457505881393,93.33818744143952,101
219,137,446.9740269843065,153.56460048857068,110
503,152,731.3471298730717,271.65342956724834,424
240,57,1959.6793332335408,85.05004307459777,68
619,105,433.8873020772451,81.26299649323289,199
187,116,2410.618390642472,38.69006907819247,88
321,162,976.5316249749252,262.8858683945452,244
267,89,352.7599548984834,68.00425690486331,115
50,50,3498.859583809914,112.64717633390056,205
523,67,255.79754510360124,65.13060701086135,249
283,41,3238.2874729450805,150.68921533026284,310
476,62,582.9178623825621,69.27795947722532,132
621,158,785.7289434154653,270.2440754090107,172
532,104,562.3618382543489,159.4192987443712,166
215,58,1451.7371358103967,39.661972045162976,88
466,108,385.09561825922987,33.647844402150795,424
407,99,3956.070051746586,46.06023815752228,111
273,71,581.0931067860329,119.5208978194696,361
80,67,1912.549782133991,90.62484957378412,217
480,62,428.1532429258678,31.32157632898121,0
542,66,987.2116545936392,299.5886803994484,174
112,41,3566.5387939295256,59.64011236532728,251
525,76,575.0764677108349,154.57776457222897,267
354,127,729.704089262335,250.84967158236975,174
147,125,4343.137065077888,101.93491270223532,177
239,38,2390.9857641181,4.358892673442011,396
81,45,4061.336796407203,31.37805663259382,76
60,76,3001.326022898447,67.52138292108354,265
421,143,113.17547840324558,5.72789761135619,261
283,116,685.3157138590782,156.428570128155,234
135,73,2963.447010291093,41.86613727675295,187
374,30,2615.6167400613485,111.27523576895145,237
162,73,594.4931327418789,155.81248497201426,71
465,108,376.6318378820912,132.90771282605883,244
437,130,774.6010063285848,234.83973433333963,15
349,136,755.1690150832162,259.9982153788382,0
97,107,2392.956039518309,66.72622608716452,143
369,24,2385.185968001253,24.2734262596965,356
157,77,2015.1190454006733,21.92328009028773,100
194,88,3223.2153229364294,121.91023689288969,354
665,50,845.1110058777573,13.561184731912435,136
160,84,1547.7434722772937,33.210666240480485,317
224,115,800.0,24.41452031272628,324
403,38,826.1081698662033,89.77965685043495,94
407,93,2483.5781754715526,26.29437008698996,153
313,138,3200.0528805643444,138.41366317245965,154
246,77,4705.550542095485,178.9050474417029,298
320,92,122.3688991086519,23.107057969355758,286
130,87,644.291430116075,129.89894750719566,160
238,42,2190.917063151257,6.287038481117414,309
194,97,361.63625757859006,119.72635678922607,171
353,67,3737.5286789653337,129.8735401782936,44
341,22,1911.4090497726288,20.90811116453871,101
175,82,449.5591729924579,164.71704264001676,153
309,63,1582.9198035339,515.1682299777989,256
297,94,776.5906379388817,100.8175887000236,282
130,96,3982.2492571196462,14.988930673152382,159
167,99,901.97871458331,261.13915653383367,162
360,38,3674.0512955688255,71.13388418187957,137
130,71,990.0746832756124,169.55149768329957,280
538,152,308.69795297680827,48.220558592193015,91
548,97,927.145417472292,218.44990179910255,90
464,105,308.47991376848324,86.10349328751903,194
221,78,2949.936530168633,131.12476885922055,143
522,30,837.4962618280576,299.83463347320395,376
341,23,4748.822875998752,231.37198448162232,339
551,82,916.4677237655242,77.23547029826399,82
362,127,894.078885816505,349.0102512886861,210
343,47,567.2170463344829,138.33186209235845,115
356,82,1152.0109869305024,22.93294290350769,155
260,131,3305.0943081611435,94.6529890680954,232
394,112,870.7980868147457,245.50381390521423,36
225,143,475.1369358481234,89.18224229725871,204
351,53,454.3675892687701,50.63987360318751,276
442,75,395.0300871666936,13.949016905291591,230
460,148,436.1328946601682,34.772676631579536,114
646,102,910.1672367205172,63.49710486968352,297
547,30,1074.3815854857464,142.75241924303393,251
411,139,420.7808622928136,146.43981849926902,325
332,115,63.9566334558952,23.081188865094177,279
242,56,3214.5274824309395,112.76004134998098,86
258,10,2794.414226021817,25.396139167839426,320
317,65,2428.663990991261,99.79857847753097,242
664,101,754.4014663164688,84.14219276603546,311
311,171,452.842904240528,137.75517454441828,370
267,159,3404.229832021734,101.47032958691187,292
374,100,1038.3076867017292,317.7400899220683,242
466,49,677.7086464451144,89.51588531150836,154
247,112,936.5482475962444,259.4015194863121,147
279,29,3513.072980676879,29.19100159614038,38
216,81,2863.894051890268,14.588499331660376,150
210,100,4532.7999802768745,131.1693672314859,242
135,94,2928.8425344642296,64.14810607408828,207
219,10,2602.5583818359805,46.85384578664261,98
514,48,307.71283175201114,57.5021901980692,156
269,143,508.9536721504693,85.28859199619632,171
317,115,3976.254364155465,148.6166097079781,206
243,79,3353.4929369953,107.7774758082523,361
245,71,3933.273970425813,68.40402927454016,139
561,85,936.915959257939,146.63741212761133,96
263,112,302.1232559909792,97.13322471138508,209
150,53,3109.616501596405,59.04188501533967,44
331,33,3250.205928064542,157.60555114907754,39
298,23,4190.960159275781,162.58353309853803,190
446,115,635.7572439022777,86.99575120573854,155
513,128,167.506456046756,65.13699665398012,117
250,93,360.1110527498883,138.71131215107627,108
285,91,877.1595047892524,252.365282595357,186
430,109,1105.995406100369,153.24642253360298,277
243,64,626.5819172174246,37.37814471981505,145
449,163,3667.395365049801,72.33559447850476,253
376,30,148.40938169749697,51.99586333829415,193
250,69,2639.3158118357906,53.53129736276628,282
301,100,2276.3819907626494,41.735059907444544,90
267,77,2754.477519901714,47.784531457187725,39
370,57,800.0,30.66383778848207,12
190,10,2546.5571804730826,36.43296234785954,253
506,37,540.7897178971532,142.76904893571358,250
594,72,872.3997468547373,231.1848417832078,262
195,95,2574.1562852315337,87.68633134214345,202
359,114,817.1918232208103,154.17232505789943,212
214,50,3818.61116864993,123.77980891756684,135
302,133,885.46721331915,48.90742024651976,91
194,66,4835.976478408964,149.50059092874707,361
315,35,2778.3593126577302,17.454138360929672,259
288,63,4931.023268147039,15.016332542591073,153
319,82,3541.220732792079,61.62644004125565,0
50,64,5653.876963774207,104.87198638953292,198
539,128,916.2381024928856,171.66986908906975,309
408,96,691.9316502765504,10.033650353744598,130
232,90,3107.874293492839,80.61015494262796,128
769,104,605.5470176841468,110.35550313338447,221
310,74,913.8771640311516,99.38901142723604,130
183,128,794.8828320295686,315.84219587729126,45
149,33,4273.921960850074,196.71492675451847,262
300,126,784.2338901594319,264.3555586260417,133
239,51,473.91951776674335,76.79886132421561,159
98,92,2542.1861546262207,72.36396245661983,154
213,102,791.9710202950599,43.3620985778603,169
423,93,1120.329927536216,100.15693730822927,420
468,45,2076.3059736011464,24.56371526240333,0
382,86,3501.4765492897686,83.17903990901135,135
290,62,3739.831071323005,80.09816866122631,186
230,76,3957.074503757629,55.94619903379445,215
204,113,3359.419241062552,91.34043736575354,262
318,69,141.8876817538629,43.32575889801323,118
298,76,2130.478099010157,51.34636928689461,388
459,93,831.6689800449874,272.50087814973614,262
278,70,400.6853125512094,134.07254222705066,205
